negocio,data,modalidade,valor_bruto
bar,2025-07-06,pix,1147.48
bar,2025-07-06,debito,874.92
bar,2025-07-06,credito_vista,911.51
bar,2025-07-06,credito_4x,417.35
bar,2025-07-07,pix,1355.45
bar,2025-07-07,debito,1239.28
bar,2025-07-07,credito_vista,780.81
bar,2025-07-07,credito_4x,494.12
bar,2025-07-08,pix,1079.99
bar,2025-07-08,debito,935.53
bar,2025-07-08,credito_vista,1095.37
bar,2025-07-08,credito_4x,347.51
bar,2025-07-09,pix,1035.7
bar,2025-07-09,debito,917.85
bar,2025-07-09,credito_vista,807.32
bar,2025-07-09,credito_4x,349.57
bar,2025-07-10,pix,1180.91
bar,2025-07-10,debito,1019.9
bar,2025-07-10,credito_vista,780.3
bar,2025-07-10,credito_4x,399.58
bar,2025-07-11,pix,2927.65
bar,2025-07-11,debito,1960.34
bar,2025-07-11,credito_vista,1741.87
bar,2025-07-11,credito_4x,725.44
bar,2025-07-12,pix,2551.54
bar,2025-07-12,debito,2403.21
bar,2025-07-12,credito_vista,2255.52
bar,2025-07-12,credito_4x,967.46
bar,2025-07-13,pix,1223.38
bar,2025-07-13,debito,661.05
bar,2025-07-13,credito_vista,591.21
bar,2025-07-13,credito_4x,287.39
bar,2025-07-14,pix,919.12
bar,2025-07-14,debito,676.75
bar,2025-07-14,credito_vista,730.21
bar,2025-07-14,credito_4x,347.13
bar,2025-07-15,pix,1271.97
bar,2025-07-15,debito,895.26
bar,2025-07-15,credito_vista,1069.93
bar,2025-07-15,credito_4x,463.58
bar,2025-07-16,pix,1272.58
bar,2025-07-16,debito,677.51
bar,2025-07-16,credito_vista,615.94
bar,2025-07-16,credito_4x,299.49
bar,2025-07-17,pix,1054.73
bar,2025-07-17,debito,888.65
bar,2025-07-17,credito_vista,840.96
bar,2025-07-17,credito_4x,536.81
bar,2025-07-18,pix,1867.41
bar,2025-07-18,debito,1524.45
bar,2025-07-18,credito_vista,1784.38
bar,2025-07-18,credito_4x,1236.37
bar,2025-07-19,pix,2265.28
bar,2025-07-19,debito,1480.73
bar,2025-07-19,credito_vista,1621.26
bar,2025-07-19,credito_4x,697.1
bar,2025-07-20,pix,930.21
bar,2025-07-20,debito,729.21
bar,2025-07-20,credito_vista,739.11
bar,2025-07-20,credito_4x,416.19
bar,2025-07-21,pix,824.13
bar,2025-07-21,debito,780.06
bar,2025-07-21,credito_vista,744.48
bar,2025-07-21,credito_4x,396.08
bar,2025-07-22,pix,1022.75
bar,2025-07-22,debito,940.68
bar,2025-07-22,credito_vista,793.38
bar,2025-07-22,credito_4x,406.99
bar,2025-07-23,pix,1376.36
bar,2025-07-23,debito,959.14
bar,2025-07-23,credito_vista,1062.2
bar,2025-07-23,credito_4x,731.03
bar,2025-07-24,pix,1483.37
bar,2025-07-24,debito,957.64
bar,2025-07-24,credito_vista,932.14
bar,2025-07-24,credito_4x,484.39
bar,2025-07-25,pix,1779.11
bar,2025-07-25,debito,1934.94
bar,2025-07-25,credito_vista,1240.03
bar,2025-07-25,credito_4x,772.56
bar,2025-07-26,pix,1208.35
bar,2025-07-26,debito,1209.98
bar,2025-07-26,credito_vista,972.18
bar,2025-07-26,credito_4x,595.45
bar,2025-07-27,pix,918.34
bar,2025-07-27,debito,696.7
bar,2025-07-27,credito_vista,718.68
bar,2025-07-27,credito_4x,163.44
bar,2025-07-28,pix,755.11
bar,2025-07-28,debito,651.57
bar,2025-07-28,credito_vista,617.35
bar,2025-07-28,credito_4x,170.96
bar,2025-07-29,pix,773.88
bar,2025-07-29,debito,658.69
bar,2025-07-29,credito_vista,571.42
bar,2025-07-29,credito_4x,193.71
bar,2025-07-30,pix,776.26
bar,2025-07-30,debito,807.09
bar,2025-07-30,credito_vista,740.5
bar,2025-07-30,credito_4x,319.79
bar,2025-07-31,pix,1070.55
bar,2025-07-31,debito,921.09
bar,2025-07-31,credito_vista,799.03
bar,2025-07-31,credito_4x,438.23
bar,2025-08-01,pix,2496.54
bar,2025-08-01,debito,2489.76
bar,2025-08-01,credito_vista,1536.97
bar,2025-08-01,credito_4x,681.64
bar,2025-08-02,pix,1290.01
bar,2025-08-02,debito,1609.35
bar,2025-08-02,credito_vista,1849.96
bar,2025-08-02,credito_4x,844.02
bar,2025-08-03,pix,1046.61
bar,2025-08-03,debito,933.81
bar,2025-08-03,credito_vista,774.41
bar,2025-08-03,credito_4x,310.91
bar,2025-08-04,pix,1127.71
bar,2025-08-04,debito,752.42
bar,2025-08-04,credito_vista,772.85
bar,2025-08-04,credito_4x,174.17
bar,2025-08-05,pix,882.86
bar,2025-08-05,debito,993.86
bar,2025-08-05,credito_vista,790.1
bar,2025-08-05,credito_4x,435.79
bar,2025-08-06,pix,1150.82
bar,2025-08-06,debito,1441.22
bar,2025-08-06,credito_vista,1081.95
bar,2025-08-06,credito_4x,576.0
bar,2025-08-07,pix,1175.96
bar,2025-08-07,debito,1411.08
bar,2025-08-07,credito_vista,1144.38
bar,2025-08-07,credito_4x,726.33
bar,2025-08-08,pix,2817.28
bar,2025-08-08,debito,2128.01
bar,2025-08-08,credito_vista,1667.9
bar,2025-08-08,credito_4x,938.07
bar,2025-08-09,pix,2261.79
bar,2025-08-09,debito,1978.28
bar,2025-08-09,credito_vista,1416.81
bar,2025-08-09,credito_4x,1115.8
bar,2025-08-10,pix,1086.3
bar,2025-08-10,debito,688.69
bar,2025-08-10,credito_vista,615.72
bar,2025-08-10,credito_4x,323.35
bar,2025-08-11,pix,866.65
bar,2025-08-11,debito,798.33
bar,2025-08-11,credito_vista,696.05
bar,2025-08-11,credito_4x,298.83
bar,2025-08-12,pix,906.77
bar,2025-08-12,debito,997.07
bar,2025-08-12,credito_vista,664.25
bar,2025-08-12,credito_4x,485.17
bar,2025-08-13,pix,1099.79
bar,2025-08-13,debito,920.86
bar,2025-08-13,credito_vista,952.14
bar,2025-08-13,credito_4x,451.37
bar,2025-08-14,pix,1034.52
bar,2025-08-14,debito,867.74
bar,2025-08-14,credito_vista,891.73
bar,2025-08-14,credito_4x,324.94
bar,2025-08-15,pix,2361.96
bar,2025-08-15,debito,1326.81
bar,2025-08-15,credito_vista,1525.18
bar,2025-08-15,credito_4x,543.24
bar,2025-08-16,pix,2515.11
bar,2025-08-16,debito,1628.14
bar,2025-08-16,credito_vista,1829.07
bar,2025-08-16,credito_4x,504.14
bar,2025-08-17,pix,1335.5
bar,2025-08-17,debito,923.61
bar,2025-08-17,credito_vista,1126.06
bar,2025-08-17,credito_4x,385.73
bar,2025-08-18,pix,1127.91
bar,2025-08-18,debito,978.07
bar,2025-08-18,credito_vista,1011.89
bar,2025-08-18,credito_4x,386.97
bar,2025-08-19,pix,949.75
bar,2025-08-19,debito,698.46
bar,2025-08-19,credito_vista,557.04
bar,2025-08-19,credito_4x,347.78
bar,2025-08-20,pix,1020.82
bar,2025-08-20,debito,976.83
bar,2025-08-20,credito_vista,756.27
bar,2025-08-20,credito_4x,418.5
bar,2025-08-21,pix,1003.48
bar,2025-08-21,debito,993.82
bar,2025-08-21,credito_vista,612.62
bar,2025-08-21,credito_4x,279.68
bar,2025-08-22,pix,1774.98
bar,2025-08-22,debito,1349.36
bar,2025-08-22,credito_vista,1296.57
bar,2025-08-22,credito_4x,725.16
bar,2025-08-23,pix,2284.82
bar,2025-08-23,debito,2083.04
bar,2025-08-23,credito_vista,1619.38
bar,2025-08-23,credito_4x,533.04
bar,2025-08-24,pix,1078.1
bar,2025-08-24,debito,1026.66
bar,2025-08-24,credito_vista,773.08
bar,2025-08-24,credito_4x,336.0
bar,2025-08-25,pix,689.49
bar,2025-08-25,debito,672.57
bar,2025-08-25,credito_vista,536.67
bar,2025-08-25,credito_4x,281.15
bar,2025-08-26,pix,834.35
bar,2025-08-26,debito,723.21
bar,2025-08-26,credito_vista,569.78
bar,2025-08-26,credito_4x,235.96
bar,2025-08-27,pix,635.16
bar,2025-08-27,debito,558.92
bar,2025-08-27,credito_vista,536.35
bar,2025-08-27,credito_4x,281.37
bar,2025-08-28,pix,1196.34
bar,2025-08-28,debito,809.99
bar,2025-08-28,credito_vista,843.05
bar,2025-08-28,credito_4x,384.2
bar,2025-08-29,pix,1436.37
bar,2025-08-29,debito,1272.38
bar,2025-08-29,credito_vista,1061.84
bar,2025-08-29,credito_4x,479.17
bar,2025-08-30,pix,1895.23
bar,2025-08-30,debito,1230.13
bar,2025-08-30,credito_vista,1340.23
bar,2025-08-30,credito_4x,666.31
bar,2025-08-31,pix,793.61
bar,2025-08-31,debito,618.19
bar,2025-08-31,credito_vista,517.77
bar,2025-08-31,credito_4x,187.15
bar,2025-09-01,pix,1017.4
bar,2025-09-01,debito,818.58
bar,2025-09-01,credito_vista,802.54
bar,2025-09-01,credito_4x,296.4
bar,2025-09-02,pix,957.3
bar,2025-09-02,debito,661.68
bar,2025-09-02,credito_vista,564.95
bar,2025-09-02,credito_4x,163.27
bar,2025-09-03,pix,848.13
bar,2025-09-03,debito,819.63
bar,2025-09-03,credito_vista,834.21
bar,2025-09-03,credito_4x,314.04
bar,2025-09-04,pix,2073.51
bar,2025-09-04,debito,1219.89
bar,2025-09-04,credito_vista,1375.25
bar,2025-09-04,credito_4x,652.34
bar,2025-09-05,pix,1781.71
bar,2025-09-05,debito,1388.99
bar,2025-09-05,credito_vista,1326.93
bar,2025-09-05,credito_4x,466.37
bar,2025-09-06,pix,2000.1
bar,2025-09-06,debito,1586.79
bar,2025-09-06,credito_vista,1356.6
bar,2025-09-06,credito_4x,725.05
bar,2025-09-07,pix,1279.0
bar,2025-09-07,debito,965.13
bar,2025-09-07,credito_vista,1103.65
bar,2025-09-07,credito_4x,436.44
bar,2025-09-08,pix,1235.97
bar,2025-09-08,debito,1173.76
bar,2025-09-08,credito_vista,1210.58
bar,2025-09-08,credito_4x,637.09
bar,2025-09-09,pix,975.06
bar,2025-09-09,debito,689.36
bar,2025-09-09,credito_vista,705.59
bar,2025-09-09,credito_4x,247.46
bar,2025-09-10,pix,1253.29
bar,2025-09-10,debito,882.53
bar,2025-09-10,credito_vista,783.76
bar,2025-09-10,credito_4x,478.96
bar,2025-09-11,pix,1515.94
bar,2025-09-11,debito,928.1
bar,2025-09-11,credito_vista,976.56
bar,2025-09-11,credito_4x,419.87
bar,2025-09-12,pix,2772.92
bar,2025-09-12,debito,1898.86
bar,2025-09-12,credito_vista,1534.64
bar,2025-09-12,credito_4x,812.6
bar,2025-09-13,pix,2021.26
bar,2025-09-13,debito,1393.65
bar,2025-09-13,credito_vista,1224.06
bar,2025-09-13,credito_4x,598.79
bar,2025-09-14,pix,775.46
bar,2025-09-14,debito,705.13
bar,2025-09-14,credito_vista,620.89
bar,2025-09-14,credito_4x,488.23
bar,2025-09-15,pix,938.27
bar,2025-09-15,debito,879.57
bar,2025-09-15,credito_vista,842.13
bar,2025-09-15,credito_4x,341.06
bar,2025-09-16,pix,1166.23
bar,2025-09-16,debito,822.87
bar,2025-09-16,credito_vista,681.86
bar,2025-09-16,credito_4x,395.4
bar,2025-09-17,pix,980.12
bar,2025-09-17,debito,761.19
bar,2025-09-17,credito_vista,944.03
bar,2025-09-17,credito_4x,392.04
bar,2025-09-18,pix,1214.86
bar,2025-09-18,debito,1023.54
bar,2025-09-18,credito_vista,945.2
bar,2025-09-18,credito_4x,387.23
bar,2025-09-19,pix,1487.2
bar,2025-09-19,debito,1361.14
bar,2025-09-19,credito_vista,1197.16
bar,2025-09-19,credito_4x,368.09
bar,2025-09-20,pix,1793.45
bar,2025-09-20,debito,1599.56
bar,2025-09-20,credito_vista,1784.43
bar,2025-09-20,credito_4x,737.33
bar,2025-09-21,pix,813.93
bar,2025-09-21,debito,638.5
bar,2025-09-21,credito_vista,817.49
bar,2025-09-21,credito_4x,305.81
bar,2025-09-22,pix,727.59
bar,2025-09-22,debito,861.67
bar,2025-09-22,credito_vista,897.06
bar,2025-09-22,credito_4x,289.46
bar,2025-09-23,pix,899.15
bar,2025-09-23,debito,749.91
bar,2025-09-23,credito_vista,580.55
bar,2025-09-23,credito_4x,404.45
bar,2025-09-24,pix,1267.1
bar,2025-09-24,debito,968.23
bar,2025-09-24,credito_vista,923.34
bar,2025-09-24,credito_4x,327.59
bar,2025-09-25,pix,1195.25
bar,2025-09-25,debito,1089.57
bar,2025-09-25,credito_vista,1017.56
bar,2025-09-25,credito_4x,469.68
bar,2025-09-26,pix,1946.71
bar,2025-09-26,debito,1476.73
bar,2025-09-26,credito_vista,963.21
bar,2025-09-26,credito_4x,727.31
bar,2025-09-27,pix,1865.8
bar,2025-09-27,debito,1802.18
bar,2025-09-27,credito_vista,1428.02
bar,2025-09-27,credito_4x,708.79
bar,2025-09-28,pix,738.5
bar,2025-09-28,debito,740.88
bar,2025-09-28,credito_vista,742.46
bar,2025-09-28,credito_4x,209.5
bar,2025-09-29,pix,829.58
bar,2025-09-29,debito,555.43
bar,2025-09-29,credito_vista,722.32
bar,2025-09-29,credito_4x,304.66
bar,2025-09-30,pix,753.75
bar,2025-09-30,debito,564.59
bar,2025-09-30,credito_vista,763.92
bar,2025-09-30,credito_4x,222.18
bar,2025-10-01,pix,1147.91
bar,2025-10-01,debito,979.39
bar,2025-10-01,credito_vista,1156.45
bar,2025-10-01,credito_4x,465.62
bar,2025-10-02,pix,1383.03
bar,2025-10-02,debito,1076.37
bar,2025-10-02,credito_vista,1047.0
bar,2025-10-02,credito_4x,435.77
bar,2025-10-03,pix,2904.3
bar,2025-10-03,debito,2121.62
bar,2025-10-03,credito_vista,1858.75
bar,2025-10-03,credito_4x,1138.83
bar,2025-10-04,pix,2884.23
bar,2025-10-04,debito,2729.06
bar,2025-10-04,credito_vista,1873.31
bar,2025-10-04,credito_4x,841.95
bar,2025-10-05,pix,1050.55
bar,2025-10-05,debito,839.9
bar,2025-10-05,credito_vista,777.14
bar,2025-10-05,credito_4x,451.26
bar,2025-10-06,pix,977.04
bar,2025-10-06,debito,755.0
bar,2025-10-06,credito_vista,578.45
bar,2025-10-06,credito_4x,300.52
bar,2025-10-07,pix,932.89
bar,2025-10-07,debito,842.9
bar,2025-10-07,credito_vista,648.28
bar,2025-10-07,credito_4x,208.21
bar,2025-10-08,pix,1368.09
bar,2025-10-08,debito,1177.21
bar,2025-10-08,credito_vista,1070.09
bar,2025-10-08,credito_4x,605.69
bar,2025-10-09,pix,1554.57
bar,2025-10-09,debito,1008.72
bar,2025-10-09,credito_vista,991.48
bar,2025-10-09,credito_4x,606.17
bar,2025-10-10,pix,2327.86
bar,2025-10-10,debito,1664.6
bar,2025-10-10,credito_vista,1856.28
bar,2025-10-10,credito_4x,702.62
bar,2025-10-11,pix,1262.61
bar,2025-10-11,debito,1267.21
bar,2025-10-11,credito_vista,1622.86
bar,2025-10-11,credito_4x,374.38
bar,2025-10-12,pix,1220.98
bar,2025-10-12,debito,902.24
bar,2025-10-12,credito_vista,702.25
bar,2025-10-12,credito_4x,230.99
bar,2025-10-13,pix,781.13
bar,2025-10-13,debito,799.79
bar,2025-10-13,credito_vista,846.09
bar,2025-10-13,credito_4x,439.79
bar,2025-10-14,pix,885.44
bar,2025-10-14,debito,660.66
bar,2025-10-14,credito_vista,600.25
bar,2025-10-14,credito_4x,250.9
bar,2025-10-15,pix,1141.03
bar,2025-10-15,debito,812.13
bar,2025-10-15,credito_vista,692.09
bar,2025-10-15,credito_4x,384.94
bar,2025-10-16,pix,1475.22
bar,2025-10-16,debito,899.77
bar,2025-10-16,credito_vista,943.72
bar,2025-10-16,credito_4x,471.08
bar,2025-10-17,pix,1822.55
bar,2025-10-17,debito,1610.19
bar,2025-10-17,credito_vista,1796.73
bar,2025-10-17,credito_4x,380.5
bar,2025-10-18,pix,2093.19
bar,2025-10-18,debito,1736.66
bar,2025-10-18,credito_vista,1437.69
bar,2025-10-18,credito_4x,607.36
bar,2025-10-19,pix,821.22
bar,2025-10-19,debito,827.26
bar,2025-10-19,credito_vista,707.46
bar,2025-10-19,credito_4x,291.43
bar,2025-10-20,pix,951.03
bar,2025-10-20,debito,810.45
bar,2025-10-20,credito_vista,429.26
bar,2025-10-20,credito_4x,397.75
bar,2025-10-21,pix,899.34
bar,2025-10-21,debito,963.6
bar,2025-10-21,credito_vista,723.98
bar,2025-10-21,credito_4x,362.62
bar,2025-10-22,pix,1318.05
bar,2025-10-22,debito,1203.58
bar,2025-10-22,credito_vista,1061.76
bar,2025-10-22,credito_4x,407.74
bar,2025-10-23,pix,633.13
bar,2025-10-23,debito,739.19
bar,2025-10-23,credito_vista,655.22
bar,2025-10-23,credito_4x,220.78
bar,2025-10-24,pix,1687.29
bar,2025-10-24,debito,1341.8
bar,2025-10-24,credito_vista,1507.33
bar,2025-10-24,credito_4x,847.87
bar,2025-10-25,pix,2134.54
bar,2025-10-25,debito,1542.15
bar,2025-10-25,credito_vista,1461.95
bar,2025-10-25,credito_4x,555.14
bar,2025-10-26,pix,856.34
bar,2025-10-26,debito,751.54
bar,2025-10-26,credito_vista,686.66
bar,2025-10-26,credito_4x,241.33
bar,2025-10-27,pix,754.56
bar,2025-10-27,debito,644.88
bar,2025-10-27,credito_vista,587.11
bar,2025-10-27,credito_4x,307.3
bar,2025-10-28,pix,740.91
bar,2025-10-28,debito,412.01
bar,2025-10-28,credito_vista,583.68
bar,2025-10-28,credito_4x,181.51
bar,2025-10-29,pix,1164.48
bar,2025-10-29,debito,705.83
bar,2025-10-29,credito_vista,764.2
bar,2025-10-29,credito_4x,464.15
bar,2025-10-30,pix,1536.32
bar,2025-10-30,debito,1098.86
bar,2025-10-30,credito_vista,1089.32
bar,2025-10-30,credito_4x,434.09
bar,2025-10-31,pix,1480.08
bar,2025-10-31,debito,796.51
bar,2025-10-31,credito_vista,1221.63
bar,2025-10-31,credito_4x,385.49
bar,2025-11-01,pix,2686.43
bar,2025-11-01,debito,1819.24
bar,2025-11-01,credito_vista,2128.5
bar,2025-11-01,credito_4x,1055.32
bar,2025-11-02,pix,980.12
bar,2025-11-02,debito,824.19
bar,2025-11-02,credito_vista,706.18
bar,2025-11-02,credito_4x,322.86
bar,2025-11-03,pix,1015.6
bar,2025-11-03,debito,791.85
bar,2025-11-03,credito_vista,745.8
bar,2025-11-03,credito_4x,401.59
bar,2025-11-04,pix,1089.34
bar,2025-11-04,debito,661.31
bar,2025-11-04,credito_vista,692.36
bar,2025-11-04,credito_4x,249.51
bar,2025-11-05,pix,1127.75
bar,2025-11-05,debito,942.7
bar,2025-11-05,credito_vista,940.31
bar,2025-11-05,credito_4x,433.77
bar,2025-11-06,pix,1664.52
bar,2025-11-06,debito,1452.12
bar,2025-11-06,credito_vista,1122.98
bar,2025-11-06,credito_4x,607.46
bar,2025-11-07,pix,2596.85
bar,2025-11-07,debito,1723.12
bar,2025-11-07,credito_vista,1394.86
bar,2025-11-07,credito_4x,1022.25
bar,2025-11-08,pix,2704.05
bar,2025-11-08,debito,2383.01
bar,2025-11-08,credito_vista,2638.54
bar,2025-11-08,credito_4x,894.03
bar,2025-11-09,pix,1402.68
bar,2025-11-09,debito,933.96
bar,2025-11-09,credito_vista,848.65
bar,2025-11-09,credito_4x,339.44
bar,2025-11-10,pix,996.0
bar,2025-11-10,debito,964.64
bar,2025-11-10,credito_vista,766.18
bar,2025-11-10,credito_4x,468.73
bar,2025-11-11,pix,1249.0
bar,2025-11-11,debito,1040.37
bar,2025-11-11,credito_vista,842.44
bar,2025-11-11,credito_4x,555.34
bar,2025-11-12,pix,1286.25
bar,2025-11-12,debito,1063.99
bar,2025-11-12,credito_vista,873.03
bar,2025-11-12,credito_4x,310.14
bar,2025-11-13,pix,1369.1
bar,2025-11-13,debito,1185.32
bar,2025-11-13,credito_vista,1104.8
bar,2025-11-13,credito_4x,509.65
bar,2025-11-14,pix,2048.25
bar,2025-11-14,debito,1465.81
bar,2025-11-14,credito_vista,1364.77
bar,2025-11-14,credito_4x,534.17
bar,2025-11-15,pix,1935.64
bar,2025-11-15,debito,1812.61
bar,2025-11-15,credito_vista,1944.12
bar,2025-11-15,credito_4x,626.7
bar,2025-11-16,pix,875.68
bar,2025-11-16,debito,677.18
bar,2025-11-16,credito_vista,660.5
bar,2025-11-16,credito_4x,239.78
bar,2025-11-17,pix,1123.34
bar,2025-11-17,debito,842.88
bar,2025-11-17,credito_vista,839.76
bar,2025-11-17,credito_4x,343.36
bar,2025-11-18,pix,841.36
bar,2025-11-18,debito,709.08
bar,2025-11-18,credito_vista,630.14
bar,2025-11-18,credito_4x,240.55
bar,2025-11-19,pix,1158.1
bar,2025-11-19,debito,1217.48
bar,2025-11-19,credito_vista,1035.16
bar,2025-11-19,credito_4x,316.99
bar,2025-11-20,pix,1281.07
bar,2025-11-20,debito,1085.71
bar,2025-11-20,credito_vista,766.41
bar,2025-11-20,credito_4x,492.41
bar,2025-11-21,pix,2250.3
bar,2025-11-21,debito,1994.36
bar,2025-11-21,credito_vista,1675.07
bar,2025-11-21,credito_4x,784.38
bar,2025-11-22,pix,2100.29
bar,2025-11-22,debito,2316.31
bar,2025-11-22,credito_vista,1810.5
bar,2025-11-22,credito_4x,780.75
bar,2025-11-23,pix,1261.83
bar,2025-11-23,debito,1044.71
bar,2025-11-23,credito_vista,795.82
bar,2025-11-23,credito_4x,409.29
bar,2025-11-24,pix,1024.35
bar,2025-11-24,debito,895.4
bar,2025-11-24,credito_vista,721.33
bar,2025-11-24,credito_4x,422.76
bar,2025-11-25,pix,760.4
bar,2025-11-25,debito,617.85
bar,2025-11-25,credito_vista,507.3
bar,2025-11-25,credito_4x,151.27
bar,2025-11-26,pix,1057.38
bar,2025-11-26,debito,929.28
bar,2025-11-26,credito_vista,718.51
bar,2025-11-26,credito_4x,288.3
bar,2025-11-27,pix,997.07
bar,2025-11-27,debito,768.3
bar,2025-11-27,credito_vista,684.86
bar,2025-11-27,credito_4x,338.19
bar,2025-11-28,pix,1490.9
bar,2025-11-28,debito,1260.73
bar,2025-11-28,credito_vista,1368.02
bar,2025-11-28,credito_4x,647.81
bar,2025-11-29,pix,2052.96
bar,2025-11-29,debito,2060.11
bar,2025-11-29,credito_vista,1852.1
bar,2025-11-29,credito_4x,1039.53
bar,2025-11-30,pix,931.59
bar,2025-11-30,debito,913.51
bar,2025-11-30,credito_vista,649.44
bar,2025-11-30,credito_4x,245.62
bar,2025-12-01,pix,1061.56
bar,2025-12-01,debito,758.6
bar,2025-12-01,credito_vista,663.45
bar,2025-12-01,credito_4x,255.7
bar,2025-12-02,pix,1026.29
bar,2025-12-02,debito,834.71
bar,2025-12-02,credito_vista,691.39
bar,2025-12-02,credito_4x,230.86
bar,2025-12-03,pix,1109.51
bar,2025-12-03,debito,1064.83
bar,2025-12-03,credito_vista,1067.17
bar,2025-12-03,credito_4x,501.01
bar,2025-12-04,pix,1278.37
bar,2025-12-04,debito,798.07
bar,2025-12-04,credito_vista,890.55
bar,2025-12-04,credito_4x,439.66
bar,2025-12-05,pix,1931.61
bar,2025-12-05,debito,1459.79
bar,2025-12-05,credito_vista,1396.05
bar,2025-12-05,credito_4x,939.08
bar,2025-12-06,pix,2617.49
bar,2025-12-06,debito,2049.8
bar,2025-12-06,credito_vista,1957.9
bar,2025-12-06,credito_4x,738.39
bar,2025-12-07,pix,1268.94
bar,2025-12-07,debito,982.31
bar,2025-12-07,credito_vista,1009.41
bar,2025-12-07,credito_4x,354.4
bar,2025-12-08,pix,1190.39
bar,2025-12-08,debito,852.67
bar,2025-12-08,credito_vista,921.8
bar,2025-12-08,credito_4x,401.54
bar,2025-12-09,pix,759.52
bar,2025-12-09,debito,597.82
bar,2025-12-09,credito_vista,572.43
bar,2025-12-09,credito_4x,241.93
bar,2025-12-10,pix,1328.44
bar,2025-12-10,debito,1209.76
bar,2025-12-10,credito_vista,824.92
bar,2025-12-10,credito_4x,562.89
bar,2025-12-11,pix,1432.52
bar,2025-12-11,debito,1036.68
bar,2025-12-11,credito_vista,1018.99
bar,2025-12-11,credito_4x,372.48
bar,2025-12-12,pix,2379.46
bar,2025-12-12,debito,1659.83
bar,2025-12-12,credito_vista,1140.93
bar,2025-12-12,credito_4x,1018.74
bar,2025-12-13,pix,2452.7
bar,2025-12-13,debito,2280.0
bar,2025-12-13,credito_vista,2198.77
bar,2025-12-13,credito_4x,1079.93
bar,2025-12-14,pix,687.21
bar,2025-12-14,debito,587.0
bar,2025-12-14,credito_vista,503.91
bar,2025-12-14,credito_4x,172.23
bar,2025-12-15,pix,880.51
bar,2025-12-15,debito,789.22
bar,2025-12-15,credito_vista,584.43
bar,2025-12-15,credito_4x,323.05
bar,2025-12-16,pix,1345.52
bar,2025-12-16,debito,874.4
bar,2025-12-16,credito_vista,817.06
bar,2025-12-16,credito_4x,265.56
bar,2025-12-17,pix,840.56
bar,2025-12-17,debito,709.35
bar,2025-12-17,credito_vista,799.06
bar,2025-12-17,credito_4x,276.73
bar,2025-12-18,pix,1426.15
bar,2025-12-18,debito,1576.69
bar,2025-12-18,credito_vista,1249.56
bar,2025-12-18,credito_4x,452.52
bar,2025-12-19,pix,2306.31
bar,2025-12-19,debito,1652.48
bar,2025-12-19,credito_vista,1730.09
bar,2025-12-19,credito_4x,523.18
bar,2025-12-20,pix,2119.51
bar,2025-12-20,debito,2365.06
bar,2025-12-20,credito_vista,1833.62
bar,2025-12-20,credito_4x,1011.58
bar,2025-12-21,pix,796.38
bar,2025-12-21,debito,644.79
bar,2025-12-21,credito_vista,693.29
bar,2025-12-21,credito_4x,470.53
bar,2025-12-22,pix,1107.82
bar,2025-12-22,debito,1113.66
bar,2025-12-22,credito_vista,635.74
bar,2025-12-22,credito_4x,343.51
bar,2025-12-23,pix,1057.44
bar,2025-12-23,debito,935.76
bar,2025-12-23,credito_vista,913.13
bar,2025-12-23,credito_4x,644.25
bar,2025-12-24,pix,1210.73
bar,2025-12-24,debito,1146.1
bar,2025-12-24,credito_vista,862.98
bar,2025-12-24,credito_4x,373.99
bar,2025-12-25,pix,928.56
bar,2025-12-25,debito,1209.7
bar,2025-12-25,credito_vista,1063.76
bar,2025-12-25,credito_4x,418.27
bar,2025-12-26,pix,1915.24
bar,2025-12-26,debito,1643.94
bar,2025-12-26,credito_vista,1239.45
bar,2025-12-26,credito_4x,762.86
bar,2025-12-27,pix,1884.67
bar,2025-12-27,debito,1588.06
bar,2025-12-27,credito_vista,969.9
bar,2025-12-27,credito_4x,697.74
